id,name,rank,media,episodes,season,members,score
1140,Giniro no Kami no Agito,3068,Movie,1,Jan2006-Jan2006,61641,7.12
37304,K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,3069,Movie,1,Sep2018-Sep2018,12555,7.12
606,Kazemakase Tsukikage Ran,3070,TV,13,Jan2000-Apr2000,12318,7.12
2048,Kikou Ryohei Mellowlink,3071,OVA,12,Nov1988-Apr1989,6356,7.12
3121,Kodomo no Jikan OVA,3072,OVA,3,Sep2007-Jan2011,26694,7.12
33511,Koro-sensei Q!,3073,Movie,1,Nov2016-Nov2016,27147,7.12
10456,Kyoukaisenjou no Horizon,3074,TV,13,Oct2011-Dec2011,144833,7.12
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,3075,Special,1,Dec2018-Dec2018,38054,7.12
34607,Lostorage Conflated WIXOSS,3076,TV,12,Apr2018-Jun2018,23508,7.12
33299,Magic-Kyun! Renaissance,3077,TV,13,Oct2016-Dec2016,33366,7.12
604,Mahou no Stage Fancy Lala,3078,TV,26,Apr1998-Sep1998,8954,7.12
32153,Mahou Shoujo Madoka★Magica: Concept Movie,3079,Movie,1,Nov2015-Nov2015,18956,7.12
2834,Miracle☆Girls,3080,TV,51,Jan1993-Dec1993,3433,7.12
3111,Nasu: Suitcase no Wataridori,3081,OVA,1,Oct2007-Oct2007,2902,7.12
5200,Offside (TV),3082,TV,39,May2001-Jan2002,2401,7.12
9999,One Piece 3D: Mugiwara Chase,3083,Movie,1,Mar2011-Mar2011,38110,7.12
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,3084,TV,13,Apr2013-Jun2013,332199,7.12
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,3085,TV,13,Jan2013-Mar2013,343066,7.12
35752,Otsukimi Recital,3086,Music,1,Jul2013-Jul2013,3449,7.12
34540,Pokemon Movie 20: Kimi ni Kimeta!,3087,Movie,1,Jul2017-Jul2017,29811,7.12
37440,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,3088,Movie,1,Jan2019-Jan2019,58000,7.12
151,Re: Cutey Honey,3089,OVA,3,Jul2004-Sep2004,21170,7.12
609,Saishuu Heiki Kanojo: Another Love Song,3090,OVA,2,Aug2005-Sep2005,15488,7.12
1066,Shakugan no Shana-tan,3091,Special,4,Jan2006-Apr2007,31946,7.12
30649,Shin Atashin'chi,3092,TV,26,Oct2015-Apr2016,2290,7.12
79,Shuffle!,3093,TV,24,Jul2005-Jan2006,228309,7.12
478,Sousei no Aquarion,3094,TV,26,Apr2005-Sep2005,63870,7.12
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,3095,Special,1,Dec2018-Dec2018,56172,7.12
33286,Strike the Blood II,3096,OVA,8,Nov2016-May2017,122842,7.12
566,Tetsuwan Birdy,3097,OVA,4,Jul1996-Feb1997,23623,7.12
35044,Tu Bian Ying Xiong Leaf,3098,ONA,12,Apr2018-Jul2018,20212,7.12
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,3099,Special,1,Aug2015-Aug2015,16424,7.12
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,3100,Special,1,Jan2002-Jan2002,14622,7.12
34176,Zero kara Hajimeru Mahou no Sho,3101,TV,12,Apr2017-Jun2017,185144,7.12
36305,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,3102,Special,1,Oct2016-Oct2016,10722,7.12
1329,Ohoshi-sama no Rail,3103,Movie,1,Jul1993-Jul1993,2567,7.11
2947,Ojamajo Doremi Sharp Movie,3104,Movie,1,Jul2000-Jul2000,3636,7.11
16434,Penguin's Memory: Shiawase Monogatari,3105,Movie,1,Jun1985-Jun1985,2240,7.11
1564,Pokemon Advanced Generation,3106,TV,192,Nov2002-Sep2006,123900,7.11
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,3107,Movie,1,Jul2000-Jul2000,123890,7.11
1601,Red Garden,3108,TV,22,Oct2006-Mar2007,37160,7.11
2109,Rockman.EXE Stream,3109,TV,51,Oct2004-Sep2005,7161,7.11
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,3110,OVA,2,Dec2011-Jun2012,20998,7.11
6203,Sasameki Koto,3111,TV,13,Oct2009-Dec2009,54073,7.11
2452,Space Adventure Cobra,3112,Movie,1,Jul1982-Jul1982,6803,7.11
21851,Tesagure! Bukatsumono Encore,3113,TV,12,Jan2014-Mar2014,3862,7.11
2747,Tetsuwan Atom,3114,TV,193,Jan1963-Dec1966,8626,7.11
12695,Tight-rope,3115,OVA,2,May2012-Jun2012,35122,7.11
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,3116,Special,1,Aug2013-Aug2013,19082,7.11
37579,Tonari no Kyuuketsuki-san,3117,TV,12,Oct2018-Dec2018,68753,7.11
3738,Usavich II,3118,TV,13,Oct2007-Jan2008,4259,7.11
5397,Usavich III,3119,TV,13,Oct2008-May2009,3851,7.11
13171,Wasurenagumo,3120,Movie,1,Mar2012-Mar2012,28585,7.11
1901,11-nin Iru!,3121,Movie,1,Nov1986-Nov1986,7863,7.11
54,Appleseed (Movie),3122,Movie,1,Apr2004-Apr2004,62900,7.11
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,3123,OVA,1,Sep2012-Sep2012,92278,7.11
37451,Boogiepop wa Warawanai (2019),3124,TV,18,Jan2019-Mar2019,146505,7.11
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,3125,TV,13,Jul2012-Sep2012,275819,7.11
33730,Chain Chronicle: Haecceitas no Hikari Part 3,3126,Movie,1,Feb2017-Feb2017,11680,7.11
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,3127,Special,7,Mar2014-Sep2014,43293,7.11
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,3128,Movie,1,Apr1996-Apr1996,3647,7.11
2907,Cyborg Kuro-chan,3129,TV,66,Oct1999-Jan2001,5770,7.11
3727,Doraemon Movie 01: Nobita no Kyouryuu,3130,Movie,1,Mar1980-Mar1980,3953,7.11
1886,Fushigiboshi no☆Futagohime Gyu!,3131,TV,52,Apr2006-Mar2007,4010,7.11
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,3132,Movie,1,Dec2005-Dec2005,4636,7.11
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,3133,Special,1,Oct2007-Oct2007,5988,7.11
395,Gantz 2nd Stage,3134,TV,13,Aug2004-Nov2004,128004,7.11
23619,Haiyore! Nyaruko-san W OVA,3135,OVA,1,Apr2014-Apr2014,26864,7.11
1371,Hi no Tori,3136,TV,13,Mar2004-Jun2004,6798,7.11
37307,K: Seven Stories Movie 6 - Circle Vision - Nameless Song,3137,Movie,1,Dec2018-Dec2018,11778,7.11
1516,Kirarin☆Revolution,3138,TV,153,Apr2006-Mar2009,22880,7.11
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,3139,Movie,1,Dec1999-Dec1999,1454,7.11
34784,Kuroko no Basket: Oshaberi Shiyou ka,3140,Special,1,Jan2017-Jan2017,9872,7.11
872,Mahou Shoujo-tai Arusu,3141,TV,40,Apr2004-Mar2005,24028,7.11
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,3142,Special,1,Feb2013-Feb2013,6852,7.11
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,3143,Movie,1,Aug2004-Aug2004,191485,7.11
1619,Negima!? Haru Special!?,3144,OVA,1,Oct2006-Oct2006,17502,7.11
37983,Nekopara: Koneko no Hi no Yakusoku,3145,ONA,1,Jul2018-Jul2018,21144,7.11
5196,Aria the Origination Picture Drama,3146,Special,7,Apr2008-Oct2008,9378,7.1
31853,Biohazard: Vendetta,3147,Movie,1,May2017-May2017,13853,7.1
9907,Bokura no Live Kimi to no Life,3148,Music,1,Aug2010-Aug2010,16726,7.1
33728,Chain Chronicle: Haecceitas no Hikari Part 1,3149,Movie,1,Dec2016-Dec2016,18870,7.1
831,Chicchana Yukitsukai Sugar,3150,TV,24,Oct2001-Mar2002,19271,7.1
5032,Cobra The Animation,3151,TV,13,Jan2010-Mar2010,6724,7.1
40056,Deca-Dence,3152,TV,12,Jul2020-,107821,7.1
4200,Dirty Pair OVA,3153,OVA,10,Dec1987-Apr1988,5053,7.1
35740,Doraemon Movie 38: Nobita no Takarajima,3154,Movie,1,Mar2018-Mar2018,2017,7.1
2950,Doubutsu no Mori,3155,Movie,1,Dec2006-Dec2006,19449,7.1
992,Dual! Parallel Lun-Lun Monogatari,3156,TV,13,Apr1999-Jul1999,14544,7.1
13183,Fate/Zero Remix,3157,Special,2,Mar2012-Apr2012,18563,7.1
3218,Gensoumaden Saiyuuki OVA,3158,OVA,2,Apr1999-Aug1999,4364,7.1
3327,Giant Gorg,3159,TV,26,Apr1984-Sep1984,3747,7.1
1016,Gunnm,3160,OVA,2,Jun1993-Aug1993,43037,7.1
11785,Haiyore! Nyaruko-san,3161,TV,12,Apr2012-Jun2012,262099,7.1
39452,Itte.,3162,Music,1,Jun2017-Jun2017,667,7.1
40661,Jashin-chan Dropkick': Chitose-hen,3163,Special,1,Apr2020-Apr2020,5088,7.1
2264,Jungle Taitei Movie (1997),3164,Movie,1,Aug1997-Aug1997,3136,7.1
5978,Kannagi: Moshimo Kannagi ga Attara...,3165,Special,1,May2009-May2009,27781,7.1
3670,Kikou Souseiki Mospeada,3166,TV,25,Oct1983-Mar1984,6835,7.1
39531,Kuutei Dragons,3167,ONA,12,Jan2020-Jan2020,24793,7.1
6379,Kyou no 5 no 2 (TV): Takarabako,3168,OVA,1,Oct2009-Oct2009,7410,7.1
10336,Last Exile: Ginyoku no Fam,3169,TV,21,Oct2011-Mar2012,38106,7.1
1413,Lupin III: Alcatraz Connection,3170,Special,1,Aug2001-Aug2001,5351,7.1
629,Mahoutsukai Tai!,3171,OVA,6,May1996-Oct1997,6862,7.1
21603,Mekakucity Actors,3172,TV,12,Apr2014-Jun2014,347787,7.1
38292,Mutafukaz,3173,Movie,1,Oct2018-Oct2018,10074,7.1
32553,Nisekoi: OVA,3174,OVA,2,Jan2016-Jan2016,57738,7.1
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,3175,Movie,1,Mar2012-Mar2012,4137,7.1
39292,Princess Connect! Re:Dive,3176,TV,13,Apr2020-Jun2020,96299,7.1
33713,Seihou Bukyou Outlaw Star Specials,3177,Special,2,Dec1998-Apr1999,4774,7.1
20973,Sekai Seifuku: Bouryaku no Zvezda,3178,TV,12,Jan2014-Mar2014,114099,7.1
5279,Sekirei: Hajimete no Otsukai,3179,Special,1,Mar2009-Mar2009,44679,7.1
33031,Shakunetsu no Takkyuu Musume,3180,TV,12,Oct2016-Dec2016,33743,7.1
6098,Sora no Manimani,3181,TV,12,Jul2009-Sep2009,37109,7.1
8909,Tales of Symphonia The Animation: Tethe'alla-hen Specials,3182,Special,4,Mar2010-Feb2011,6721,7.1
3455,To LOVE-Ru,3183,TV,26,Apr2008-Sep2008,436594,7.1
1652,Uchuu Senkan Yamato III,3184,TV,25,Oct1980-Apr1981,4414,7.1
732,Vampire Hunter D,3185,Movie,1,Dec1985-Dec1985,60849,7.1
7861,Versailles no Bara to Onna-tachi,3186,Special,1,Sep1980-Sep1980,2752,7.1
961,Virtua Fighter,3187,TV,35,Oct1995-Jun1996,7188,7.1
21085,Witch Craft Works,3188,TV,12,Jan2014-Mar2014,213211,7.1
40991,Xue Ying Ling Zhu 2nd Season,3189,ONA,4,Jan2020-Jan2020,573,7.1
3614,Yakushiji Ryouko no Kaiki Jikenbo,3190,TV,13,Jul2008-Sep2008,15112,7.1
36726,Yuragi-sou no Yuuna-san,3191,TV,12,Jul2018-Sep2018,152849,7.1
36950,Yuragi-sou no Yuuna-san OVA,3192,OVA,4,Jul2018-Dec2020,32176,7.1
26165,Yuri Kuma Arashi,3193,TV,12,Jan2015-Mar2015,79878,7.1
6560,Popee the Performer,3194,TV,39,Jan2000-Dec2001,5352,7.09
2110,Rockman.EXE Beast,3195,TV,25,Oct2005-Apr2006,6333,7.09
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,3196,Movie,1,Aug1978-Aug1978,3081,7.09
38891,Sora no Method: Mou Hitotsu no Negai,3197,ONA,1,Oct2019-Oct2019,3278,7.09
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,3198,Movie,3,May2019-May2019,5094,7.09
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,3199,Special,1,1997-1997,3745,7.09
1555,Tokimeki Memorial: Only Love,3200,TV,25,Oct2006-Apr2007,31880,7.09
7654,Tokyo Magnitude 8.0 Recap,3201,Special,1,Dec2009-Dec2009,6626,7.09
34019,Tsugumomo,3202,TV,12,Apr2017-Jun2017,115490,7.09
3457,Vampire Knight,3203,TV,13,Apr2008-Jul2008,438100,7.09
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,3204,TV,12,Jul2013-Sep2013,470170,7.09
553,Yami no Matsuei,3205,TV,13,Oct2000-Dec2000,45797,7.09
36553,Yinhun x He Wei Dao,3206,ONA,3,Aug2017-Nov2017,5083,7.09
1264,Yoroiden Samurai Troopers,3207,TV,39,Apr1988-Mar1989,14906,7.09
37266,Ano Ko Secret,3208,Music,1,Jul2017-Jul2017,807,7.09
493,Armitage III: Poly-Matrix,3209,Movie,1,Apr1996-Apr1996,11941,7.09
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,3210,Special,1,Dec1993-Dec1993,13837,7.09
4071,Black Jack (TV): Hizouban Specials,3211,Special,2,Jul2006-Jul2006,2456,7.09
33729,Chain Chronicle: Haecceitas no Hikari Part 2,3212,Movie,1,Jan2017-Jan2017,12691,7.09
17917,Danball Senki Wars,3213,TV,37,Apr2013-Dec2013,3312,7.09
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,3214,Movie,1,Mar1999-Mar1999,2448,7.09
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,3215,Movie,1,Jul1991-Jul1991,99812,7.09
393,Escaflowne,3216,Movie,1,Jun2000-Jun2000,54890,7.09
26057,Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,3217,OVA,1,Jul2015-Jul2015,30210,7.09
6959,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,3218,OVA,1,Apr2010-Apr2010,4123,7.09
8120,Gotou ni Naritai.,3219,Movie,1,Oct1995-Oct1995,1954,7.09
31368,Grisaia no Rakuen Specials,3220,Special,5,Aug2015-Dec2015,41051,7.09
3299,H2O: Footprints in the Sand,3221,TV,12,Jan2008-Mar2008,83187,7.09
729,Hiatari Ryoukou!,3222,TV,48,Mar1987-Mar1988,3259,7.09
4156,Ichigo Mashimaro Episode 0,3223,Special,1,Jun2005-Jun2005,12185,7.09
42076,Inochi no Tabekata,3224,Music,1,May2020-May2020,261,7.09
38383,Jashin-chan Dropkick Episode 12,3225,ONA,1,Oct2018-Oct2018,16913,7.09
9159,Kaibutsu Oujo (OVA),3226,OVA,3,Dec2010-Oct2011,11202,7.09
32686,Keijo!!!!!!!!,3227,TV,12,Oct2016-Dec2016,264397,7.09
37302,Kemurikusa (TV),3228,TV,12,Jan2019-Mar2019,21365,7.09
20649,Kimi no Iru Machi OVA,3229,OVA,2,Jan2014-Mar2014,15419,7.09
35566,Koe no Katachi Specials,3230,Special,2,May2017-May2017,15862,7.09
34106,Kyoukai no Rinne (TV) 3rd Season,3231,TV,25,Apr2017-Sep2017,17479,7.09
1429,Lupin III: Nusumareta Lupin,3232,Special,1,Jul2004-Jul2004,4330,7.09
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,3233,Special,1,Jul2005-Jul2005,4873,7.09
2818,Madou King Granzort,3234,TV,41,Apr1989-Mar1990,1581,7.09
7261,Mameshiba,3235,Special,24,Mar2008-2013,4426,7.09
1588,Mamoru-kun ni Megami no Shukufuku wo!,3236,TV,24,Oct2006-Mar2007,22744,7.09
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,3237,TV,12,Mar2008-Jun2008,2332,7.09
11761,Medaka Box,3238,TV,12,Apr2012-Jun2012,189538,7.09
1110,Mermaid Melody Pichi Pichi Pitch Pure,3239,TV,39,Apr2004-Dec2004,30713,7.09
1554,Asatte no Houkou.,3240,TV,12,Oct2006-Dec2006,21333,7.08
9346,Battle Spirits: Brave,3241,TV,50,Sep2010-Sep2011,2710,7.08
31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,3242,TV,12,Jul2016-Sep2016,22779,7.08
12079,Black★Rock Shooter,3243,Music,1,Jun2008-Jun2008,58064,7.08
9539,Cardfight!! Vanguard,3244,TV,65,Jan2011-Mar2012,39292,7.08
2199,Chirin no Suzu,3245,Movie,1,Mar1978-Mar1978,8248,7.08
4586,Daisuki! BuBu ChaCha,3246,TV,26,May2001-Nov2001,1268,7.08
6747,Dance in the Vampire Bund,3247,TV,12,Jan2010-Apr2010,180469,7.08
2803,Densetsu no Yuusha Da Garn,3248,TV,46,Feb1992-Jan1993,3152,7.08
3033,Digimon Tamers: Bousou Digimon Tokkyuu,3249,Movie,1,Mar2002-Mar2002,20202,7.08
35425,"Donten ni Warau Gaiden: Ouka, Tenbou no Kakehashi",3250,Movie,1,Sep2018-Sep2018,6213,7.08
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,3251,Movie,1,Mar1993-Mar1993,2857,7.08
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,3252,Movie,1,Mar1998-Mar1998,3268,7.08
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3253,TV,12,Apr2017-Jul2017,266359,7.08
2624,"Flanders no Inu, Boku no Patrasche",3254,TV,26,Oct1992-Mar1993,1449,7.08
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,3255,Special,2,Jul1996-Jul1996,1978,7.08
30290,Fw:Hamatora,3256,Movie,1,Nov2015-Nov2015,7008,7.08
1179,Gakuen Senki Muryou,3257,TV,26,May2001-Dec2001,5334,7.08
5267,Gamba no Bouken,3258,TV,26,Apr1975-Sep1975,2325,7.08
384,Gantz,3259,TV,13,Apr2004-Jun2004,266075,7.08
5658,Great Mazinger,3260,TV,56,Sep1974-Sep1975,3857,7.08
247,Harukanaru Toki no Naka de: Hachiyou Shou,3261,TV,26,Oct2004-Mar2005,19877,7.08
6463,Hoshi wo Katta Hi,3262,Movie,1,Jan2006-Jan2006,5739,7.08
432,Iria: Zeiram The Animation,3263,OVA,6,Jun1994-Nov1994,17268,7.08
3638,Kaiketsu Zorori,3264,TV,52,Feb2004-Feb2005,2232,7.08
37447,Karakuri Circus (TV),3265,TV,36,Oct2018-Jun2019,66696,7.08
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,3266,Movie,1,Aug2005-Aug2005,5406,7.08
34338,Lost Song,3267,TV,12,Apr2018-Jun2018,25564,7.08
1417,Lupin III: Moeyo Zantetsuken!,3268,Special,1,Jul1994-Jul1994,5720,7.08
252,Madlax,3269,TV,26,Apr2004-Sep2004,33994,7.08
7066,Mahoromatic: Tadaima Okaeri,3270,Special,2,Oct2009-Oct2009,7910,7.08
16890,Makai Ouji: Devils and Realist,3271,TV,12,Jul2013-Sep2013,91077,7.08
4926,Marco: Haha wo Tazunete Sanzenri,3272,Movie,1,Apr1999-Apr1999,1883,7.08
1138,Medarot,3273,TV,52,Jul1999-Jun2000,45198,7.08
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,3274,Special,1,Mar2014-Mar2014,34013,7.08
2931,Mokke,3275,TV,24,Oct2007-Mar2008,12225,7.08
24171,Mushibugyou OVA,3276,OVA,3,Jul2014-Jan2015,6289,7.08
32829,Nobunaga no Shinobi,3277,TV,26,Oct2016-Mar2017,18394,7.08
1569,Otome wa Boku ni Koishiteru,3278,TV,12,Oct2006-Dec2006,54018,7.08
1944,Photon,3279,OVA,6,Nov1997-Feb1999,11472,7.08
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,3280,Special,1,Dec2000-Dec2000,58529,7.08
1493,Project ARMS: The 2nd Chapter,3281,TV,26,Oct2001-Mar2002,4723,7.08
2369,Rental Magica,3282,TV,24,Oct2007-Mar2008,52356,7.08
917,Riding Bean,3283,OVA,1,Feb1989-Feb1989,13820,7.08
28215,Saint Seiya: Soul of Gold,3284,ONA,13,Apr2015-Sep2015,22293,7.08
6974,Seikimatsu Occult Gakuin,3285,TV,13,Jul2010-Sep2010,86962,7.08
4021,Seiyou Kottou Yougashiten: Antique,3286,TV,12,Jul2008-Sep2008,29849,7.08
17391,Senyuu. Specials,3287,Special,4,Apr2013-Nov2013,15354,7.08
5199,Seto no Hanayome Fan Disc,3288,Special,2,Sep2008-Sep2008,6829,7.08
12823,Shakugan no Shana-tan III (Final): Final Destruction,3289,Special,2,Jan2012-May2012,17428,7.08
5220,Shangri-La,3290,TV,24,Apr2009-Sep2009,50572,7.08
37569,Sirius,3291,TV,12,Jul2018-Sep2018,141770,7.08
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",3292,Special,1,Jul2006-Jul2006,3381,7.08
1602,Soukou no Strain,3293,TV,13,Nov2006-Feb2007,19319,7.08
2170,Sousei no Aquarion OVA,3294,OVA,2,May2007-Nov2007,9510,7.08
760,Tenjou Tenge: The Past Chapter,3295,Movie,1,Mar2005-Mar2005,19550,7.08
448,Tenjou Tenge: The Ultimate Fight,3296,OVA,2,Mar2005-Mar2005,36668,7.08
2331,Uchuu Densetsu Ulysses 31,3297,TV,26,Oct1981-Nov1982,4056,7.08
1920,Urusei Yatsura Movie 1: Only You,3298,Movie,1,Feb1983-Feb1983,6839,7.08
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,3299,Special,1,Dec2008-Dec2008,3446,7.08
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,3300,TV,13,Apr2015-Jun2015,45932,7.08
19383,Yami Shibai,3301,TV,13,Jul2013-Sep2013,68594,7.08
2151,Nils no Fushigi na Tabi,3302,TV,52,Jan1980-Mar1981,4312,7.07
1199,Nintama Rantarou,3303,TV,null,Apr1993-,4689,7.07
12001,One Piece 3D: Gekisou! Trap Coaster,3304,Movie,1,Dec2011-Dec2011,16257,7.07
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,3305,Movie,1,Mar2004-Mar2004,26469,7.07
2489,Onegai My Melody,3306,TV,52,Apr2005-Mar2006,6922,7.07
6884,Ookami to Koushinryou II: Holo no Short Anime,3307,Special,2,Oct2009-Nov2009,50059,7.07
11019,Pokemon 3D Adventure: Mew wo Sagase!,3308,Movie,1,Mar2005-Mar2005,8534,7.07
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,3309,TV,34,Jun2010-2011,1013,7.07
5691,Rekka no Honoo: Final Burning,3310,Special,1,Jun2004-Jun2004,5632,7.07
2000,Roujin Z,3311,Movie,1,Sep1991-Sep1991,20707,7.07
938,Shin Getter Robo tai Neo Getter Robo,3312,OVA,4,Dec2000-Jun2001,3893,7.07
19285,Shingeki no Kyojin: Ano Hi Kara,3313,Special,1,Jul2013-Jul2013,84081,7.07
876,Street Fighter II V,3314,TV,29,Apr1995-Nov1995,20736,7.07
620,Takahashi Rumiko Gekijou Ningyo no Mori,3315,TV,13,Oct2003-Dec2003,21263,7.07
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,3316,Special,3,Nov2011-Oct2012,5377,7.07
3354,Zombie-Loan Specials,3317,Special,2,Apr2008-Apr2008,25894,7.07
1079,Armitage III,3318,OVA,4,Feb1995-Nov1995,24483,7.07
8475,Asura,3319,Movie,1,Sep2012-Sep2012,26411,7.07
34870,BanG Dream!: Asonjatta!,3320,Special,1,Nov2017-Nov2017,7392,7.07
3446,Biohazard: Degeneration,3321,Movie,1,Oct2008-Oct2008,28581,7.07
9348,Chibi Maruko-chan: Watashi no Suki na Uta,3322,Movie,1,Dec1992-Dec1992,1111,7.07
32313,Concrete Revolutio: Choujin Gensou - The Last Song,3323,TV,11,Apr2016-Jun2016,28649,7.07
12651,Danball Senki W,3324,TV,58,Jan2012-Mar2013,3994,7.07
1796,Dirty Pair: The Movie,3325,Movie,1,Mar1987-Mar1987,6251,7.07
2517,Eikoku Koi Monogatari Emma: Intermission,3326,Special,1,Apr2007-Apr2007,4452,7.07
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,3327,OVA,2,Mar2015-Jun2016,6361,7.07
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,3328,Special,1,Aug2001-Aug2001,8194,7.07
39463,Gleipnir,3329,TV,13,Apr2020-Jun2020,199898,7.07
23539,Gudetama,3330,TV,null,Mar2014-,8116,7.07
6867,Halo Legends,3331,ONA,9,Nov2009-Feb2010,31642,7.07
16982,Hayate no Gotoku! Cuties,3332,TV,12,Apr2013-Jul2013,35523,7.07
15785,Inazuma Eleven Go vs. Danball Senki W Movie,3333,Movie,1,Dec2012-Dec2012,8057,7.07
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,3334,Movie,1,Apr2007-Apr2007,15468,7.07
31405,Joker Game,3335,TV,12,Apr2016-Jun2016,169413,7.07
16033,Karneval,3336,OVA,1,Oct2012-Oct2012,15122,7.07
31815,"Kono Danshi, Mahou ga Oshigoto Desu.",3337,TV,4,Feb2016-Feb2016,20366,7.07
1261,Kyattou Ninden Teyandee,3338,TV,54,Feb1990-Feb1991,10272,7.07
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,3339,Special,1,Jul2008-Jul2008,3869,7.07
31884,Mahoutsukai Precure!,3340,TV,50,Feb2016-Jan2017,8653,7.07
5030,Maria†Holic,3341,TV,12,Jan2009-Mar2009,141102,7.07
32030,MEMORiES MELODiES,3342,Music,1,Dec2015-Dec2015,2326,7.07
3437,Mister Ajikko,3343,TV,99,Oct1987-Sep1989,3491,7.07
2298,Mobile Suit Gundam SEED: After-Phase Between the Stars,3344,Special,1,Mar2004-Mar2004,12784,7.07
3305,Muteki Koujin Daitarn 3,3345,TV,40,Jun1978-Mar1979,2387,7.07
4662,Neo Angelique Abyss: Second Age,3346,TV,13,Jul2008-Sep2008,16987,7.07
2810,Anime Himitsu no Hanazono,3347,TV,39,Apr1991-Mar1992,3951,7.06
1051,Ao no 6-gou,3348,OVA,4,Oct1998-Mar2000,43607,7.06
22677,Appleseed Alpha,3349,Movie,1,Jan2015-Jan2015,14598,7.06
286,B'T X,3350,TV,25,Apr1996-Sep1996,8958,7.06
35965,Baja no Studio,3351,OVA,1,Oct2017-Oct2017,3684,7.06
58,Blue Gender,3352,TV,26,Oct1999-Mar2000,61875,7.06
2561,Captain Future,3353,TV,52,Nov1978-Dec1979,3246,7.06
30383,Classroom☆Crisis,3354,TV,13,Jul2015-Sep2015,93522,7.06
1826,Deltora Quest,3355,TV,65,Jan2007-Mar2008,20393,7.06
13839,Detective Conan OVA 12: The Miracle of Excalibur,3356,OVA,1,May2012-May2012,8332,7.06
1683,Di Gi Charat Nyo,3357,TV,104,Apr2003-Mar2004,5392,7.06
41074,Digimon Adventure:,3358,TV,null,Apr2020-,33115,7.06
2671,Doraemon Movie 03: Nobita no Daimakyou,3359,Movie,1,Mar1982-Mar1982,2841,7.06
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,3360,Movie,1,Mar1983-Mar1983,2622,7.06
